 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"Cross-site scripting (XSS) vulnerability in Bibliography (Biblio) 5.x before 5.x-1.17 and 6.x before 6.x-1.6, a module for Drupal, allows remote attackers, with ""create content displayed by the Bibliography module"" permissions, to inject arbitrary web script or HTML via a title.",What version of the Bibliography module for Drupal is affected by the cross-site scripting (XSS) vulnerability that allows remote attackers to inject arbitrary web scripts or HTML via a title?
 Improper Authentication,"A certain interface in the iCRM Basic (com_icrmbasic) component 1.4.2.31 for Joomla! does not require administrative authentication, which has unspecified impact and remote attack vectors.  NOTE: the provenance of this information is unknown; the details are obtained solely from third party information.","What are the potential implications of the iCRM Basic (com_icrmbasic) component version 1.4.2.31 for Joomla! lacking administrative authentication, particularly regarding remote attack vectors?"
 Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),"SQL injection vulnerability in view_mag.php in Vastal I-Tech DVD Zone allows remote attackers to execute arbitrary SQL commands via the mag_id parameter, a different vector than CVE-2008-4465.","What is the nature of the SQL injection vulnerability found in view_mag.php in Vastal I-Tech DVD Zone, and how does it differ from CVE-2008-4465?"
 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Cross-site scripting (XSS) vulnerability in view_mag.php in Vastal I-Tech DVD Zone allows remote attackers to inject arbitrary web script or HTML via the mag_id parameter.,"What is the nature of the vulnerability found in view_mag.php in Vastal I-Tech DVD Zone, and how can it be exploited by remote attackers?"
 Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),SQL injection vulnerability in view_listing.php in Vastal I-Tech Agent Zone (aka The Real Estate Script) allows remote attackers to execute arbitrary SQL commands via the id parameter.,"What is the security issue identified in the view_listing.php file of Vastal I-Tech Agent Zone, and how does it potentially affect the application?"
 Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),SQL injection vulnerability in php/update_article_hits.php in HBcms 1.7 allows remote attackers to execute arbitrary SQL commands via the article_id parameter.,"What is the nature of the SQL injection vulnerability found in HBcms 1.7, specifically in the php/update_article_hits.php file?"
 Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),SQL injection vulnerability in employee.aspx in BPowerHouse BPLawyerCaseDocuments 1.0 allows remote attackers to execute arbitrary SQL commands via the cat parameter.,What is the potential impact of the SQL injection vulnerability found in the employee.aspx page of BPowerHouse BPLawyerCaseDocuments 1.0?
 Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),Multiple SQL injection vulnerabilities in BPowerHouse BPGames 1.0 allow remote attackers to execute arbitrary SQL commands via the (1) cat_id parameter to main.php and (2) game_id parameter to game.php.,What are the specific parameters in BPowerHouse BPGames 1.0 that are vulnerable to SQL injection attacks?
 Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),SQL injection vulnerability in music.php in BPowerHouse BPMusic 1.0 allows remote attackers to execute arbitrary SQL commands via the music_id parameter.,What is the nature of the SQL injection vulnerability found in BPowerHouse BPMusic 1.0?
 Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),Multiple SQL injection vulnerabilities in search.aspx in BPowerHouse BPHolidayLettings 1.0 allow remote attackers to execute arbitrary SQL commands via the (1) rid and (2) tid parameters.,What are the specific parameters in BPowerHouse BPHolidayLettings 1.0 that are vulnerable to SQL injection attacks?
 Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),SQL injection vulnerability in offers_buy.php in Alibaba Clone 3.0 allows remote attackers to execute arbitrary SQL commands via the id parameter.,"What type of security vulnerability is present in offers_buy.php of Alibaba Clone 3.0, and how can it be exploited?"
 Permissions Privileges and Access Controls,"The getSVGDocument method in Google Chrome before 3.0.195.21 omits an unspecified ""access check,"" which allows remote web servers to bypass the Same Origin Policy and conduct cross-site scripting attacks via unknown vectors, related to a user's visit to a different web server that hosts an SVG document.",What vulnerability was found in the getSVGDocument method in Google Chrome versions prior to 3.0.195.21 that could facilitate cross-site scripting attacks?
 Cross-Site Request Forgery (CSRF),"Cross-site request forgery (CSRF) vulnerability in the Your_account module in CMSphp 0.21 allows remote attackers to hijack the authentication of administrators for requests that change an administrator password via the pseudo, pwd, and uid parameters in an admin_info_user_verif action.","What are the potential risks associated with the CSRF vulnerability in the Your_account module of CMSphp 0.21, and how does it allow attackers to exploit administrator authentication?"
 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Multiple cross-site scripting (XSS) vulnerabilities in the Visualization Engine (VE) in IBM Tivoli Composite Application Manager for WebSphere (ITCAM) 6.1.0 allow remote attackers to inject arbitrary web script or HTML via unspecified vectors.,What are the potential risks associated with the multiple cross-site scripting (XSS) vulnerabilities found in the Visualization Engine of IBM Tivoli Composite Application Manager for WebSphere 6.1.0?
 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"Multiple cross-site scripting (XSS) vulnerabilities in the J-Web interface in Juniper JUNOS 8.5R1.14 allow remote authenticated users to inject arbitrary web script or HTML via (1) the JEXEC_OUTID parameter in a JEXEC_MODE_RELAY_OUTPUT action to the jexec program; the (2) act, (3) refresh-time, or (4) ifid parameter to scripter.php; (5) the revision parameter in a rollback action to the configuration program; the m[] parameter to the (6) monitor, (7) manage, (8) events, (9) configuration, or (10) alarms program; (11) the m[] parameter to the default URI; (12) the m[] parameter in a browse action to the default URI; (13) the wizard-next parameter in an https action to the configuration program; or the (14) Contact Information, (15) System Description, (16) Local Engine ID, (17) System Location, or (18) System Name Override SNMP parameter, related to the configuration program.",What are the specific parameters in Juniper JUNOS 8.5R1.14 that are vulnerable to cross-site scripting (XSS) attacks through the J-Web interface?
 Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),SQL injection vulnerability in the Kinfusion SportFusion (com_sportfusion) component 0.2.2 through 0.2.3 for Joomla! allows remote attackers to execute arbitrary SQL commands via the cid[0] parameter in a teamdetail action to index.php.,What versions of the Kinfusion SportFusion component for Joomla! are affected by the SQL injection vulnerability that allows remote attackers to execute arbitrary SQL commands?
 Improper Control of Generation of Code ('Code Injection'),"Argument injection vulnerability in the iim: URI handler in IBMIM.exe in IBM Installation Manager 1.3.2 and earlier, as used in IBM Rational Robot and Rational Team Concert, allows remote attackers to load arbitrary DLL files via the -vm option, as demonstrated by a reference to a UNC share pathname.","What is the nature of the argument injection vulnerability found in the IBM Installation Manager, and what can remote attackers exploit it to do?"
 Resource Management Errors,"Multiple memory leaks in the IP module in the kernel in Sun Solaris 8 through 10, and OpenSolaris before snv_109, allow local users to cause a denial of service (memory consumption) via vectors related to (1) M_DATA, (2) M_PROTO, (3) M_PCPROTO, and (4) M_SIG STREAMS messages.","What are the potential consequences of memory leaks in the IP module of Sun Solaris 8 through 10 and OpenSolaris before snv_109, and what specific message vectors are related to these leaks?"
 Resource Management Errors,"IBM Informix Dynamic Server (IDS) 10.00 before 10.00.xC11, 11.10 before 11.10.xC4, and 11.50 before 11.50.xC5 allows remote attackers to cause a denial of service (memory corruption, assertion failure, and daemon crash) by sending a long password over a JDBC connection.","What security vulnerabilities exist in IBM Informix Dynamic Server versions prior to 10.00.xC11, 11.10.xC4, and 11.50.xC5 that could lead to a denial of service when using a JDBC connection?"
 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Cross-site scripting (XSS) vulnerability in the J-Web interface in Juniper JUNOS 8.5R1.14 and 9.0R1.1 allows remote attackers to inject arbitrary web script or HTML via the PATH_INFO to the default URI.,"What is the nature of the XSS vulnerability found in the J-Web interface of Juniper JUNOS versions 8.5R1.14 and 9.0R1.1, and how can it be exploited?"
 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"Multiple cross-site scripting (XSS) vulnerabilities in the J-Web interface in Juniper JUNOS 8.5R1.14 allow remote authenticated users to inject arbitrary web script or HTML via the host parameter to (1) the pinghost program, reachable through the diagnose program; or (2) the traceroute program, reachable through the diagnose program; or (3) the probe-limit parameter to the configuration program; the (4) wizard-ids or (5) pager-new-identifier parameter in a firewall-filters action to the configuration program; (6) the cos-physical-interface-name parameter in a cos-physical-interfaces-edit action to the configuration program; the (7) wizard-args or (8) wizard-ids parameter in an snmp action to the configuration program; the (9) username or (10) fullname parameter in a users action to the configuration program; or the (11) certname or (12) certbody parameter in a local-cert (aka https) action to the configuration program.",What are the potential consequences of the multiple cross-site scripting (XSS) vulnerabilities found in the J-Web interface of Juniper JUNOS 8.5R1.14 for remote authenticated users?
 Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),Directory traversal vulnerability in thumb.php in Clear Content 1.1 allows remote attackers to read arbitrary files via a .. (dot dot) in the url parameter.  NOTE: the provenance of this information is unknown; the details are obtained solely from third party information.,"What is the nature of the vulnerability found in thumb.php of Clear Content 1.1, and how can it be exploited by remote attackers?"
 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Multiple cross-site scripting (XSS) vulnerabilities in YourFreeWorld Ultra Classifieds Pro allow remote attackers to inject arbitrary web script or HTML via the (1) cname parameter to subclass.php and the (2) sn parameter to listads.php.,What vulnerabilities exist in YourFreeWorld Ultra Classifieds Pro that allow remote attackers to inject arbitrary web scripts or HTML?
 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Cross-site scripting (XSS) vulnerability in listads.php in YourFreeWorld Ultra Classifieds Pro allows remote attackers to inject arbitrary web script or HTML via the cn parameter.  NOTE: the provenance of this information is unknown; the details are obtained solely from third party information.,"What is the nature of the vulnerability found in listads.php of YourFreeWorld Ultra Classifieds Pro, and what can remote attackers exploit through this vulnerability?"
 Cryptographic Issues,"Sun Java System Identity Manager (IdM) 7.0 through 8.0 does not use SSL in all expected circumstances, which makes it easier for remote attackers to obtain sensitive information by sniffing the network, related to ""ssl termination devices"" and lack of support for relative URLs.",What are the potential security implications of Sun Java System Identity Manager (IdM) 7.0 through 8.0 not using SSL in all expected circumstances?
 Credentials Management,"Sun Java System Identity Manager (IdM) 7.0 through 8.0 responds differently to failed use of the Forgot Password feature depending on whether the user account exists, which allows remote attackers to enumerate valid usernames.","How does the Sun Java System Identity Manager (IdM) 7.0 through 8.0 handle failed attempts to use the Forgot Password feature, and what implications does this have for user account security?"
 Permissions Privileges and Access Controls,"The Change My Password implementation in the admin interface in Sun Java System Identity Manager (IdM) 7.0 through 8.0 does not enforce the RequiresChallenge property setting, which allows remote authenticated users to change the passwords of other users, as demonstrated by changing the administrator's password.",What security vulnerability exists in the Change My Password implementation in the admin interface of Sun Java System Identity Manager (IdM) versions 7.0 through 8.0?
 Permissions Privileges and Access Controls,"Sun Java System Identity Manager (IdM) 7.0 through 8.0 does not enforce the expected privilege requirements for (1) deleting audit policies and (2) modifying workflows, which allows remote authenticated users to have an unspecified impact.",What are the security implications of the privilege enforcement vulnerabilities in Sun Java System Identity Manager (IdM) 7.0 through 8.0 regarding the deletion of audit policies and modification of workflows?
 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"Multiple cross-site scripting (XSS) vulnerabilities in Sun Java System Identity Manager (IdM) 7.0 through 8.0 allow remote attackers to inject arbitrary web script or HTML via unspecified vectors, aka Bug IDs 19659, 19660, and 19683.","What are the implications of the multiple cross-site scripting (XSS) vulnerabilities found in Sun Java System Identity Manager versions 7.0 to 8.0, and what Bug IDs are associated with these vulnerabilities?"
 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"Multiple cross-site scripting (XSS) vulnerabilities in Sun Java System Identity Manager (IdM) 7.0 through 8.0 allow remote attackers to inject arbitrary web script or HTML via unspecified vectors, aka Bug ID 19033.",What are the potential consequences of the multiple cross-site scripting (XSS) vulnerabilities found in Sun Java System Identity Manager (IdM) versions 7.0 through 8.0?
 Improper Control of Generation of Code ('Code Injection'),"Sun Java System Identity Manager (IdM) 7.0 through 8.0 on Linux, AIX, Solaris, and HP-UX permits ""control characters"" in the passwords of user accounts, which allows remote attackers to execute arbitrary commands via vectors involving ""resource adapters.""",What security vulnerability exists in Sun Java System Identity Manager (IdM) versions 7.0 through 8.0 regarding user account passwords on various operating systems?
 Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'),"Race condition in the Pipe (IPC) close function in FreeBSD 6.3 and 6.4 allows local users to cause a denial of service (crash) or gain privileges via vectors related to kqueues, which triggers a use after free, leading to a NULL pointer dereference or memory corruption.","What vulnerabilities were identified in the Pipe (IPC) close function in FreeBSD 6.3 and 6.4, and what types of attacks could local users execute as a result?"
 Permissions Privileges and Access Controls,"Comment RSS 5.x before 5.x-2.2 and 6.x before 6.x-2.2, a module for Drupal, does not properly enforce permissions when a link is added to the RSS feed, which allows remote attackers to obtain the node title and possibly other sensitive content by reading the feed.",What vulnerabilities exist in Drupal's Comment RSS module versions 5.x before 5.x-2.2 and 6.x before 6.x-2.2 that could allow remote attackers to access sensitive content?
 Permissions Privileges and Access Controls,"incron 0.5.5 does not initialize supplementary groups when running a process from a user's incrontabs, which causes the process to be run with the incrond supplementary groups and allows local users to gain privileges via an incrontab table.",What security vulnerability was identified in incron 0.5.5 related to its handling of supplementary groups for processes run from a user's incrontabs?
 Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),Multiple SQL injection vulnerabilities in the Call Logging feature in FrontRange HEAT 8.01 allow remote attackers to execute arbitrary SQL commands via the (1) username and (2) password parameters.,What are the potential risks associated with the SQL injection vulnerabilities found in the Call Logging feature of FrontRange HEAT 8.01?
 Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),SQL injection vulnerability in the Soundset (com_soundset) component 1.0 for Joomla! allows remote attackers to execute arbitrary SQL commands via the cat_id parameter to index.php.,"What is the nature of the SQL injection vulnerability found in the Soundset component for Joomla!, and how can it be exploited by remote attackers?"
 Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),SQL injection vulnerability in the JoomlaCache CB Resume Builder (com_cbresumebuilder) component for Joomla! allows remote attackers to execute arbitrary SQL commands via the group_id parameter in a group_members action to index.php.,What is the nature of the SQL injection vulnerability found in the JoomlaCache CB Resume Builder component for Joomla!?
 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Cross-site scripting (XSS) vulnerability in ardguest.php in Ardguest 1.8 allows remote attackers to inject arbitrary web script or HTML via the page parameter.,"What type of vulnerability is present in ardguest.php of Ardguest 1.8, and how can it be exploited by remote attackers?"
 Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),Directory traversal vulnerability in the Persits.XUpload.2 ActiveX control (XUpload.ocx) in HP LoadRunner 9.5 allows remote attackers to create arbitrary files via \.. (backwards slash dot dot) sequences in the third argument to the MakeHttpRequest method.,"What is the nature of the directory traversal vulnerability found in the Persits.XUpload.2 ActiveX control in HP LoadRunner 9.5, and how can it be exploited by remote attackers?"
 Permissions Privileges and Access Controls,NETGEAR FM114P allows remote attackers to bypass access restrictions for web sites via a URL that uses the IP address instead of the hostname.,What vulnerability in the NETGEAR FM114P allows remote attackers to bypass access restrictions on websites?
 Permissions Privileges and Access Controls,"Mac OS X 10.3.9 and earlier allows users to install, create, and execute setuid/setgid scripts, contrary to the intended design, which may allow attackers to conduct unauthorized activities with escalated privileges via vulnerable scripts.",What security vulnerabilities are associated with setuid/setgid scripts in Mac OS X 10.3.9 and earlier versions?
 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Cross-site scripting (XSS) vulnerability in MediaWiki 1.13.0 through 1.13.2 allows remote attackers to inject arbitrary web script or HTML via unspecified vectors.,What versions of MediaWiki are affected by the cross-site scripting (XSS) vulnerability that allows remote attackers to inject arbitrary web script or HTML?
 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"Cross-site scripting (XSS) vulnerability in MediaWiki before 1.6.11, 1.12.x before 1.12.2, and 1.13.x before 1.13.3, when Internet Explorer is used and uploads are enabled, or an SVG scripting browser is used and SVG uploads are enabled, allows remote authenticated users to inject arbitrary web script or HTML by editing a wiki page.","What are the conditions under which a Cross-site scripting (XSS) vulnerability occurs in MediaWiki versions prior to 1.6.11, 1.12.x before 1.12.2, and 1.13.x before 1.13.3?"
 Cross-Site Request Forgery (CSRF),"Cross-site request forgery (CSRF) vulnerability in the Special:Import feature in MediaWiki 1.3.0 through 1.6.10, 1.12.x before 1.12.2, and 1.13.x before 1.13.3 allows remote attackers to perform unspecified actions as authenticated users via unknown vectors.","What vulnerabilities are associated with the Special:Import feature in certain versions of MediaWiki, and how can they be exploited by remote attackers?"
 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"Multiple cross-site scripting (XSS) vulnerabilities in the web-based installer (config/index.php) in MediaWiki 1.6 before 1.6.12, 1.12 before 1.12.4, and 1.13 before 1.13.4, when the installer is in active use, allow remote attackers to inject arbitrary web script or HTML via unspecified vectors.","What are the implications of the multiple cross-site scripting (XSS) vulnerabilities found in the web-based installer of MediaWiki versions prior to 1.6.12, 1.12.4, and 1.13.4?"
 Resource Management Errors,"charon/sa/ike_sa.c in the charon daemon in strongSWAN before 4.3.1 allows remote attackers to cause a denial of service (NULL pointer dereference and crash) via an invalid IKE_SA_INIT request that triggers ""an incomplete state,"" followed by a CREATE_CHILD_SA request.","What vulnerability in the charon daemon of strongSWAN versions prior to 4.3.1 can be exploited by remote attackers to cause a denial of service, and what is the sequence of requests that triggers this issue?"
 Resource Management Errors,"charon/sa/tasks/child_create.c in the charon daemon in strongSWAN before 4.3.1 switches the NULL checks for TSi and TSr payloads, which allows remote attackers to cause a denial of service via an IKE_AUTH request without a (1) TSi or (2) TSr traffic selector.","What vulnerability was identified in the charon daemon of strongSWAN versions before 4.3.1 regarding TSi and TSr payloads, and how can it be exploited by remote attackers?"
 Permissions Privileges and Access Controls,"IBM DB2 8 before FP18, 9.1 before FP8, and 9.5 before FP4 allows remote authenticated users to bypass intended access restrictions, and update, insert, or delete table rows, via unspecified vectors.","What vulnerabilities exist in IBM DB2 versions prior to FP18 for 8, FP8 for 9.1, and FP4 for 9.5 that allow remote authenticated users to bypass access restrictions?"
 Improper Restriction of Operations within the Bounds of a Memory Buffer,Stack-based buffer overflow in the Meta Content Optimizer in Konae Technologies Alleycode HTML Editor 2.21 allows user-assisted remote attackers to execute arbitrary code via a long value in a (1) description or (2) keyword META tag.  NOTE: the provenance of this information is unknown; the details are obtained solely from third party information.,What vulnerabilities are present in the Meta Content Optimizer of Konae Technologies Alleycode HTML Editor 2.21 that could allow remote attackers to execute arbitrary code?
 Permissions Privileges and Access Controls,"The vmx86 kernel extension in VMware Fusion before 2.0.6 build 196839 does not use correct file permissions, which allows host OS users to gain privileges on the host OS via unspecified vectors.",What vulnerabilities were identified in the vmx86 kernel extension of VMware Fusion prior to version 2.0.6 build 196839 related to file permissions?
 Improper Control of Generation of Code ('Code Injection'),PHP remote file inclusion vulnerability in debugger.php in Achievo before 1.4.0 allows remote attackers to execute arbitrary PHP code via a URL in the config_atkroot parameter.,"What is the nature of the PHP remote file inclusion vulnerability found in Achievo before version 1.4.0, specifically in the debugger.php file?"
 Credentials Management,"RioRey RIOS 4.6.6 and 4.7.0 uses an undocumented, hard-coded username (dbadmin) and password (sq!us3r) for an SSH tunnel, which allows remote attackers to gain privileges via port 8022.",What security vulnerability is present in RioRey RIOS versions 4.6.6 and 4.7.0 related to SSH access?
 Numeric Errors,"Integer overflow in the vmx86 kernel extension in VMware Fusion before 2.0.6 build 196839 allows host OS users to cause a denial of service to the host OS via unspecified vectors. Per: http://lists.vmware.com/pipermail/security-announce/2009/000066.html 

Solution

   Please review the patch/release notes for your product and version
   and verify the md5sum and/or the sha1sum of your downloaded file.

   VMware Fusion 2.0.6 (for Intel-based Macs): Download including
   VMware Fusion and a 12 month complimentary subscription to McAfee
   VirusScan Plus 2009

   md5sum: d35490aa8caa92e21339c95c77314b2f
   sha1sum: 9c41985d754ac718032a47af8a3f98ea28fddb26

   VMware Fusion 2.0.6 (for Intel-based Macs): Download including only
   VMware Fusion software

   md5sum: 2e8d39defdffed224c4bab4218cc6659
   sha1sum: 453d54a2f37b257a0aad17c95843305250c7b6ef
","What issue was identified in VMware Fusion before version 2.0.6, and what steps should users take to ensure they download the correct and secure version?"
 Numeric Errors,Multiple integer overflows in tiffread.c in CamlImages 2.2 might allow remote attackers to execute arbitrary code via TIFF images containing large width and height values that trigger heap-based buffer overflows.,What vulnerabilities in CamlImages 2.2 related to TIFF images could potentially allow remote attackers to execute arbitrary code?
 Improper Restriction of Operations within the Bounds of a Memory Buffer,"Multiple heap-based buffer underflows in the readPostBody function in cgiutil.c in mapserv in MapServer 4.x through 4.10.4 and 5.x before 5.4.2 allow remote attackers to execute arbitrary code via (1) a crafted Content-Length HTTP header or (2) a large HTTP request, related to an integer overflow that triggers a heap-based buffer overflow.  NOTE: this issue reportedly exists because of an incomplete fix for CVE-2009-0840.",What vulnerabilities are present in the readPostBody function of MapServer versions 4.x and 5.x that could allow remote attackers to execute arbitrary code?
 Permissions Privileges and Access Controls,"common/snapshots.py in Back In Time (aka backintime) 0.9.26 changes certain permissions to 0777 before deleting the files in an old backup snapshot, which allows local users to obtain sensitive information by reading these files, or interfere with backup integrity by modifying files that are shared across snapshots.",What security vulnerability was discovered in Back In Time version 0.9.26 related to file permissions in old backup snapshots?
 Cross-Site Request Forgery (CSRF),"Open redirect vulnerability in Simplenews Statistics 6.x before 6.x-2.0, a module for Drupal, allows remote attackers to redirect users to arbitrary web sites and conduct phishing attacks via unspecified vectors.",What are the potential risks associated with the open redirect vulnerability found in the Simplenews Statistics module for Drupal before version 6.x-2.0?
 Use of Externally-Controlled Format String,"Format string vulnerability in the AbstractCommand::onAbort function in src/AbstractCommand.cc in aria2 before 1.6.2, when logging is enabled, allows remote attackers to execute arbitrary code or cause a denial of service (application crash) via format string specifiers in a download URI.  NOTE: some of these details are obtained from third party information.","What vulnerability exists in the AbstractCommand::onAbort function of aria2 versions prior to 1.6.2, and what potential impacts could it have when logging is enabled?"
 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"Multiple cross-site scripting (XSS) vulnerabilities in the ReqWeb Help feature (aka the Web Client Help system) in IBM Rational RequisitePro 7.1.0 allow remote attackers to inject arbitrary web script or HTML via (1) the operation parameter to ReqWebHelp/advanced/workingSet.jsp, or the (2) searchWord, (3) maxHits, (4) scopedSearch, or (5) scope parameter to ReqWebHelp/basic/searchView.jsp.","What XSS vulnerabilities were identified in the ReqWeb Help feature of IBM Rational RequisitePro 7.1.0, and what parameters are affected?"
 Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),SQL injection vulnerability in index.php in OpenDocMan 1.2.5 allows remote attackers to execute arbitrary SQL commands via the frmpass (aka Password) parameter.  NOTE: the provenance of this information is unknown; the details are obtained solely from third party information.,"What is the nature of the SQL injection vulnerability found in OpenDocMan 1.2.5, and which parameter is exploited by remote attackers?"
 Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),"Multiple SQL injection vulnerabilities in modules/forum/post.php in RunCMS 2M1 allow remote authenticated users to execute arbitrary SQL commands via (1) the pid parameter, which is not properly handled by the store function in modules/forum/class/class.forumposts.php, or (2) the topic_id parameter.",What SQL injection vulnerabilities exist in RunCMS 2M1 that allow remote authenticated users to execute arbitrary SQL commands through specific parameters in the modules/forum/post.php file?
 Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),Multiple SQL injection vulnerabilities in RunCMS 2M1 allow remote authenticated users to execute arbitrary SQL commands via the (1) forum parameter to modules/forum/post.php and possibly (2) forum_id variable to modules/forum/class/class.permissions.php.,"What are the potential security risks associated with the SQL injection vulnerabilities found in RunCMS 2M1, specifically in the forum module?"
 Improper Control of Generation of Code ('Code Injection'),"Static code injection vulnerability in RunCMS 2M1 allows remote authenticated administrators to execute arbitrary PHP code via the ""Filter/Banning"" feature, as demonstrated by modifying modules/system/cache/bademails.php using the ""Prohibited: Emails"" action, and other unspecified filters.","What vulnerability in RunCMS 2M1 allows remote authenticated administrators to execute arbitrary PHP code, and how can it be exploited through the ""Filter/Banning"" feature?"
 Information Exposure,"RunCMS 2M1, when running with certain error_reporting levels, allows remote attackers to obtain sensitive information via (1) the op[] parameter to modules/contact/index.php or (2) uid[] parameter to userinfo.php, which leaks the installation path in an error message when these parameters are used in a call to the preg_match function.",What vulnerabilities exist in RunCMS 2M1 that allow remote attackers to obtain sensitive information through the op[] parameter in modules/contact/index.php and the uid[] parameter in userinfo.php?
 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Multiple cross-site scripting (XSS) vulnerabilities in Activities pages in the Mobile subsystem in IBM Lotus Connections 2.5.0.0 allow remote attackers to inject arbitrary web script or HTML via unspecified vectors.,What are the potential risks associated with the multiple cross-site scripting (XSS) vulnerabilities found in the Activities pages of IBM Lotus Connections 2.5.0.0?
 Improper Control of Generation of Code ('Code Injection'),"PHP remote file inclusion vulnerability in doc/releasenote.php in the BookLibrary (com_booklibrary) component 1.0 for Joomla! allows remote attackers to execute arbitrary PHP code via a URL in the mosConfig_absolute_path parameter, a different vector than CVE-2009-2637.  NOTE: the provenance of this information is unknown; the details are obtained solely from third party information.",What is the potential security risk associated with the PHP remote file inclusion vulnerability in the BookLibrary component for Joomla!?
 Improper Control of Generation of Code ('Code Injection'),PHP remote file inclusion vulnerability in Fiji Web Design Ajax Chat (com_ajaxchat) component 1.0 for Joomla! allows remote attackers to execute arbitrary PHP code via a URL in the GLOBALS[mosConfig_absolute_path] parameter to tests/ajcuser.php.,"What is the nature of the vulnerability found in the Fiji Web Design Ajax Chat component for Joomla!, and what specific parameter is exploited by remote attackers?"
 Cryptographic Issues,"mutt_ssl.c in mutt 1.5.19 and 1.5.20, when OpenSSL is used, does not properly handle a '\0' character in a domain name in the subject's Common Name (CN) field of an X.509 certificate, which allows man-in-the-middle attackers to spoof arbitrary SSL servers via a crafted certificate issued by a legitimate Certification Authority, a related issue to CVE-2009-2408.","What vulnerability is associated with mutt_ssl.c in mutt versions 1.5.19 and 1.5.20 regarding the handling of '\0' characters in domain names of X.509 certificates, and what potential attacks does this issue enable?"
 Permissions Privileges and Access Controls,"SystemTap 1.0, when the --unprivileged option is used, does not properly restrict certain data sizes, which allows local users to (1) cause a denial of service or gain privileges via a print operation with a large number of arguments that trigger a kernel stack overflow, (2) cause a denial of service via crafted DWARF expressions that trigger a kernel stack frame overflow, or (3) cause a denial of service (infinite loop) via vectors that trigger creation of large unwind tables, related to Common Information Entry (CIE) and Call Frame Instruction (CFI) records.","What vulnerabilities have been identified in SystemTap 1.0 when the --unprivileged option is used, and what are the potential consequences for local users?"
 Permissions Privileges and Access Controls,"CgiUserConfigEdit in BackupPC 3.1.0, when SSH keys and Rsync are in use in a multi-user environment, does not restrict users from the ClientNameAlias function, which allows remote authenticated users to read and write sensitive files by modifying ClientNameAlias to match another system, then initiating a backup or restore.",What vulnerability was identified in BackupPC 3.1.0 regarding the ClientNameAlias function when SSH keys and Rsync are used in a multi-user environment?
 Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),Directory traversal vulnerability in www/index.php in Sahana 0.6.2.2 allows remote attackers to include and execute arbitrary local files via a .. (dot dot) in the mod parameter.,"What is the nature of the directory traversal vulnerability found in Sahana 0.6.2.2, and how can it be exploited by remote attackers?"
 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Cross-site scripting (XSS) vulnerability in index.php in TFTgallery 0.13 allows remote attackers to inject arbitrary web script or HTML via the album parameter.,What vulnerability is present in TFTgallery 0.13 that allows remote attackers to inject arbitrary web scripts or HTML?
 Permissions Privileges and Access Controls,"Mahara before 1.0.13, and 1.1.x before 1.1.7, allows remote authenticated institution administrators to reset a site administrator password via unspecified vectors.",What vulnerabilities existed in Mahara versions prior to 1.0.13 and 1.1.x before 1.1.7 that enabled remote authenticated institution administrators to reset a site administrator password?
